id,country,year,gini,gdp,population,eu_membership,oecd,incomegroup
19704,United States,1994,44.33,42410,262241216,Non-EU,OECD,High income
19705,United States,1994,41.61,42410,262241216,Non-EU,OECD,High income
19706,United States,1994,41.63,42410,262241216,Non-EU,OECD,High income
19707,United States,1994,44.46,42410,262241216,Non-EU,OECD,High income
19708,United States,1994,42.6,42410,262241216,Non-EU,OECD,High income
19709,United States,1994,43.6,42410,262241216,Non-EU,OECD,High income
19710,United States,1994,45.6,42410,262241216,Non-EU,OECD,High income
19711,United States,1994,36.6,42410,262241216,Non-EU,OECD,High income
19712,United States,1994,39.99,42410,262241216,Non-EU,OECD,High income
19713,United States,1994,39.5,42410,262241216,Non-EU,OECD,High income
19714,United States,1994,28.1,42410,262241216,Non-EU,OECD,High income
19715,United States,1995,40.11,43033,265163744,Non-EU,OECD,High income
19716,United States,1995,36.9,43033,265163744,Non-EU,OECD,High income
19717,United States,1995,36.98,43033,265163744,Non-EU,OECD,High income
19718,United States,1995,40.34,43033,265163744,Non-EU,OECD,High income
19719,United States,1995,44.11,43033,265163744,Non-EU,OECD,High income
19720,United States,1995,41.39,43033,265163744,Non-EU,OECD,High income
19721,United States,1995,41.44,43033,265163744,Non-EU,OECD,High income
19722,United States,1995,44.6,43033,265163744,Non-EU,OECD,High income
19723,United States,1995,42.1,43033,265163744,Non-EU,OECD,High income
19724,United States,1995,43.3,43033,265163744,Non-EU,OECD,High income
19725,United States,1995,45,43033,265163744,Non-EU,OECD,High income
19726,United States,1995,36.1,43033,265163744,Non-EU,OECD,High income
19727,United States,1995,47.7,43033,265163744,Non-EU,OECD,High income
19728,United States,1995,38.8,43033,265163744,Non-EU,OECD,High income
19729,United States,1995,28.7,43033,265163744,Non-EU,OECD,High income
19730,United States,1996,39.88,44140,268335008,Non-EU,OECD,High income
19731,United States,1996,36.6,44140,268335008,Non-EU,OECD,High income
19732,United States,1996,36.61,44140,268335008,Non-EU,OECD,High income
19733,United States,1996,39.87,44140,268335008,Non-EU,OECD,High income
19734,United States,1996,43.86,44140,268335008,Non-EU,OECD,High income
19735,United States,1996,41.08,44140,268335008,Non-EU,OECD,High income
19736,United States,1996,41.06,44140,268335008,Non-EU,OECD,High income
19737,United States,1996,44.12,44140,268335008,Non-EU,OECD,High income
19738,United States,1996,42.5,44140,268335008,Non-EU,OECD,High income
19739,United States,1996,43.7,44140,268335008,Non-EU,OECD,High income
19740,United States,1996,45.5,44140,268335008,Non-EU,OECD,High income
19741,United States,1996,36.3,44140,268335008,Non-EU,OECD,High income
19742,United States,1996,39.2,44140,268335008,Non-EU,OECD,High income
19743,United States,1996,28,44140,268335008,Non-EU,OECD,High income
19744,United States,1997,40.34,45551,271713632,Non-EU,OECD,High income
19745,United States,1997,36.92,45551,271713632,Non-EU,OECD,High income
19746,United States,1997,36.88,45551,271713632,Non-EU,OECD,High income
19747,United States,1997,40.29,45551,271713632,Non-EU,OECD,High income
19748,United States,1997,44.37,45551,271713632,Non-EU,OECD,High income
19749,United States,1997,41.47,45551,271713632,Non-EU,OECD,High income
19750,United States,1997,41.4,45551,271713632,Non-EU,OECD,High income
19751,United States,1997,44.56,45551,271713632,Non-EU,OECD,High income
19752,United States,1997,42.9,45551,271713632,Non-EU,OECD,High income
19753,United States,1997,44,45551,271713632,Non-EU,OECD,High income
19754,United States,1997,45.9,45551,271713632,Non-EU,OECD,High income
19755,United States,1997,36.4,45551,271713632,Non-EU,OECD,High income
19756,United States,1997,40.53,45551,271713632,Non-EU,OECD,High income
19757,United States,1997,28.2,45551,271713632,Non-EU,OECD,High income
19758,United States,1998,40.62,47041,275175328,Non-EU,OECD,High income
19759,United States,1998,37.27,47041,275175328,Non-EU,OECD,High income
19760,United States,1998,37.28,47041,275175328,Non-EU,OECD,High income
19761,United States,1998,40.64,47041,275175328,Non-EU,OECD,High income
19762,United States,1998,44.69,47041,275175328,Non-EU,OECD,High income
19763,United States,1998,41.86,47041,275175328,Non-EU,OECD,High income
19764,United States,1998,41.85,47041,275175328,Non-EU,OECD,High income
19765,United States,1998,45,47041,275175328,Non-EU,OECD,High income
19766,United States,1998,43.9,47041,275175328,Non-EU,OECD,High income
19767,United States,1998,45.6,47041,275175328,Non-EU,OECD,High income
19768,United States,1998,35.7,47041,275175328,Non-EU,OECD,High income
19769,United States,1998,29,47041,275175328,Non-EU,OECD,High income
19770,United States,1999,40.06,48715,278548160,Non-EU,OECD,High income
19771,United States,1999,36.73,48715,278548160,Non-EU,OECD,High income
19772,United States,1999,36.73,48715,278548160,Non-EU,OECD,High income
19773,United States,1999,40.22,48715,278548160,Non-EU,OECD,High income
19774,United States,1999,44.56,48715,278548160,Non-EU,OECD,High income
19775,United States,1999,41.74,48715,278548160,Non-EU,OECD,High income
19776,United States,1999,41.72,48715,278548160,Non-EU,OECD,High income
19777,United States,1999,44.86,48715,278548160,Non-EU,OECD,High income
19778,United States,1999,44.1,48715,278548160,Non-EU,OECD,High income
19779,United States,1999,45.8,48715,278548160,Non-EU,OECD,High income
19780,United States,1999,35.4,48715,278548160,Non-EU,OECD,High income
19781,United States,1999,29.2,48715,278548160,Non-EU,OECD,High income
19782,United States,2000,40.08,50164,281710912,Non-EU,OECD,High income
19783,United States,2000,36.79,50164,281710912,Non-EU,OECD,High income
19784,United States,2000,36.73,50164,281710912,Non-EU,OECD,High income
19785,United States,2000,40.29,50164,281710912,Non-EU,OECD,High income
19786,United States,2000,44.83,50164,281710912,Non-EU,OECD,High income
19787,United States,2000,42.03,50164,281710912,Non-EU,OECD,High income
19788,United States,2000,41.93,50164,281710912,Non-EU,OECD,High income
19789,United States,2000,45.12,50164,281710912,Non-EU,OECD,High income
19790,United States,2000,44.2,50164,281710912,Non-EU,OECD,High income
19791,United States,2000,46.2,50164,281710912,Non-EU,OECD,High income
19792,United States,2000,35.7,50164,281710912,Non-EU,OECD,High income
19793,United States,2000,47.6,50164,281710912,Non-EU,OECD,High income
19794,United States,2000,40.14,50164,281710912,Non-EU,OECD,High income
19795,United States,2000,28.4,50164,281710912,Non-EU,OECD,High income
19796,United States,2001,40.22,50166,284608000,Non-EU,OECD,High income
19797,United States,2001,37.13,50166,284608000,Non-EU,OECD,High income
19798,United States,2001,37.04,50166,284608000,Non-EU,OECD,High income
19799,United States,2001,40.81,50166,284608000,Non-EU,OECD,High income
19800,United States,2001,44.82,50166,284608000,Non-EU,OECD,High income
19801,United States,2001,42.25,50166,284608000,Non-EU,OECD,High income
19802,United States,2001,42.13,50166,284608000,Non-EU,OECD,High income
19803,United States,2001,45.5,50166,284608000,Non-EU,OECD,High income
19804,United States,2001,44.6,50166,284608000,Non-EU,OECD,High income
19805,United States,2001,46.6,50166,284608000,Non-EU,OECD,High income
19806,United States,2001,36,50166,284608000,Non-EU,OECD,High income
19807,United States,2001,29,50166,284608000,Non-EU,OECD,High income
19808,United States,2002,40.69,50568,287279328,Non-EU,OECD,High income
19809,United States,2002,37.59,50568,287279328,Non-EU,OECD,High income
19810,United States,2002,37.51,50568,287279328,Non-EU,OECD,High income
19811,United States,2002,41.33,50568,287279328,Non-EU,OECD,High income
19812,United States,2002,45.21,50568,287279328,Non-EU,OECD,High income
19813,United States,2002,42.62,50568,287279328,Non-EU,OECD,High income
19814,United States,2002,42.52,50568,287279328,Non-EU,OECD,High income
19815,United States,2002,45.94,50568,287279328,Non-EU,OECD,High income
19816,United States,2002,44.3,50568,287279328,Non-EU,OECD,High income
19817,United States,2002,46.2,50568,287279328,Non-EU,OECD,High income
19818,United States,2002,37.6,50568,287279328,Non-EU,OECD,High income
19819,United States,2002,28,50568,287279328,Non-EU,OECD,High income
19820,United States,2003,40.45,51570,289815552,Non-EU,OECD,High income
19821,United States,2003,37.44,51570,289815552,Non-EU,OECD,High income
19822,United States,2003,37.37,51570,289815552,Non-EU,OECD,High income
19823,United States,2003,41.17,51570,289815552,Non-EU,OECD,High income
19824,United States,2003,44.67,51570,289815552,Non-EU,OECD,High income
19825,United States,2003,42.12,51570,289815552,Non-EU,OECD,High income
19826,United States,2003,42.04,51570,289815552,Non-EU,OECD,High income
19827,United States,2003,45.49,51570,289815552,Non-EU,OECD,High income
19828,United States,2003,44.5,51570,289815552,Non-EU,OECD,High income
19829,United States,2003,46.4,51570,289815552,Non-EU,OECD,High income
19830,United States,2003,37.4,51570,289815552,Non-EU,OECD,High income
19831,United States,2003,29.1,51570,289815552,Non-EU,OECD,High income
19832,United States,2004,40.91,53036,292354656,Non-EU,OECD,High income
19833,United States,2004,38.06,53036,292354656,Non-EU,OECD,High income
19834,United States,2004,38.01,53036,292354656,Non-EU,OECD,High income
19835,United States,2004,41.85,53036,292354656,Non-EU,OECD,High income
19836,United States,2004,44.92,53036,292354656,Non-EU,OECD,High income
19837,United States,2004,42.38,53036,292354656,Non-EU,OECD,High income
19838,United States,2004,42.31,53036,292354656,Non-EU,OECD,High income
19839,United States,2004,45.66,53036,292354656,Non-EU,OECD,High income
19840,United States,2004,44.7,53036,292354656,Non-EU,OECD,High income
19841,United States,2004,46.6,53036,292354656,Non-EU,OECD,High income
19842,United States,2004,36,53036,292354656,Non-EU,OECD,High income
19843,United States,2004,40.25,53036,292354656,Non-EU,OECD,High income
19844,United States,2004,30,53036,292354656,Non-EU,OECD,High income
19845,United States,2005,40.34,54395,294993504,Non-EU,OECD,High income
19846,United States,2005,37.53,54395,294993504,Non-EU,OECD,High income
19847,United States,2005,37.48,54395,294993504,Non-EU,OECD,High income
19848,United States,2005,41.79,54395,294993504,Non-EU,OECD,High income
19849,United States,2005,44.51,54395,294993504,Non-EU,OECD,High income
19850,United States,2005,42.01,54395,294993504,Non-EU,OECD,High income
19851,United States,2005,41.94,54395,294993504,Non-EU,OECD,High income
19852,United States,2005,45.72,54395,294993504,Non-EU,OECD,High income
19853,United States,2005,45,54395,294993504,Non-EU,OECD,High income
19854,United States,2005,46.9,54395,294993504,Non-EU,OECD,High income
19855,United States,2005,38,54395,294993504,Non-EU,OECD,High income
19856,United States,2005,48.6,54395,294993504,Non-EU,OECD,High income
19857,United States,2005,30.4,54395,294993504,Non-EU,OECD,High income
19858,United States,2006,41.03,55411,297758976,Non-EU,OECD,High income
19859,United States,2006,38.4,55411,297758976,Non-EU,OECD,High income
19860,United States,2006,38.4,55411,297758976,Non-EU,OECD,High income
19861,United States,2006,42.49,55411,297758976,Non-EU,OECD,High income
19862,United States,2006,44.86,55411,297758976,Non-EU,OECD,High income
19863,United States,2006,42.43,55411,297758976,Non-EU,OECD,High income
19864,United States,2006,42.38,55411,297758976,Non-EU,OECD,High income
19865,United States,2006,45.99,55411,297758976,Non-EU,OECD,High income
19866,United States,2006,45.2,55411,297758976,Non-EU,OECD,High income
19867,United States,2006,47,55411,297758976,Non-EU,OECD,High income
19868,United States,2006,38.4,55411,297758976,Non-EU,OECD,High income
19869,United States,2006,29.8,55411,297758976,Non-EU,OECD,High income
19870,United States,2007,42.03,55917,300608448,Non-EU,OECD,High income
19871,United States,2007,39.35,55917,300608448,Non-EU,OECD,High income
19872,United States,2007,39.31,55917,300608448,Non-EU,OECD,High income
19873,United States,2007,43.45,55917,300608448,Non-EU,OECD,High income
19874,United States,2007,45.03,55917,300608448,Non-EU,OECD,High income
19875,United States,2007,42.62,55917,300608448,Non-EU,OECD,High income
19876,United States,2007,42.56,55917,300608448,Non-EU,OECD,High income
19877,United States,2007,46.07,55917,300608448,Non-EU,OECD,High income
19878,United States,2007,44.4,55917,300608448,Non-EU,OECD,High income
19879,United States,2007,46.3,55917,300608448,Non-EU,OECD,High income
19880,United States,2007,37.6,55917,300608448,Non-EU,OECD,High income
19881,United States,2007,40.8,55917,300608448,Non-EU,OECD,High income
19882,United States,2007,29.1,55917,300608448,Non-EU,OECD,High income
19883,United States,2008,41.48,55315,303486016,Non-EU,OECD,High income
19884,United States,2008,38.57,55315,303486016,Non-EU,OECD,High income
19885,United States,2008,38.42,55315,303486016,Non-EU,OECD,High income
19886,United States,2008,42.71,55315,303486016,Non-EU,OECD,High income
19887,United States,2008,44.5,55315,303486016,Non-EU,OECD,High income
19888,United States,2008,41.89,55315,303486016,Non-EU,OECD,High income
19889,United States,2008,41.73,55315,303486016,Non-EU,OECD,High income
19890,United States,2008,45.38,55315,303486016,Non-EU,OECD,High income
19891,United States,2008,45,55315,303486016,Non-EU,OECD,High income
19892,United States,2008,46.6,55315,303486016,Non-EU,OECD,High income
19893,United States,2008,37.8,55315,303486016,Non-EU,OECD,High income
19894,United States,2008,48.6,55315,303486016,Non-EU,OECD,High income
19895,United States,2008,28.2,55315,303486016,Non-EU,OECD,High income
19896,United States,2009,40.86,53441,306307552,Non-EU,OECD,High income
19897,United States,2009,38.22,53441,306307552,Non-EU,OECD,High income
19898,United States,2009,38.09,53441,306307552,Non-EU,OECD,High income
19899,United States,2009,42.07,53441,306307552,Non-EU,OECD,High income
19900,United States,2009,44.62,53441,306307552,Non-EU,OECD,High income
19901,United States,2009,42.23,53441,306307552,Non-EU,OECD,High income
19902,United States,2009,42.07,53441,306307552,Non-EU,OECD,High income
19903,United States,2009,45.61,53441,306307552,Non-EU,OECD,High income
19904,United States,2009,45.6,53441,306307552,Non-EU,OECD,High income
19905,United States,2009,46.8,53441,306307552,Non-EU,OECD,High income
19906,United States,2009,37.9,53441,306307552,Non-EU,OECD,High income
19907,United States,2009,49.9,53441,306307552,Non-EU,OECD,High income
19908,United States,2009,28.3,53441,306307552,Non-EU,OECD,High income
19909,United States,2010,40.71,54359,309011456,Non-EU,OECD,High income
19910,United States,2010,37.81,54359,309011456,Non-EU,OECD,High income
19911,United States,2010,37.61,54359,309011456,Non-EU,OECD,High income
19912,United States,2010,41.64,54359,309011456,Non-EU,OECD,High income
19913,United States,2010,44.49,54359,309011456,Non-EU,OECD,High income
19914,United States,2010,41.9,54359,309011456,Non-EU,OECD,High income
19915,United States,2010,41.68,54359,309011456,Non-EU,OECD,High income
19916,United States,2010,45.24,54359,309011456,Non-EU,OECD,High income
19917,United States,2010,45.6,54359,309011456,Non-EU,OECD,High income
19918,United States,2010,47,54359,309011456,Non-EU,OECD,High income
19919,United States,2010,38,54359,309011456,Non-EU,OECD,High income
19920,United States,2010,49.9,54359,309011456,Non-EU,OECD,High income
19921,United States,2010,40.01,54359,309011456,Non-EU,OECD,High income
19922,United States,2010,29.3,54359,309011456,Non-EU,OECD,High income
19923,United States,2011,40.07,54806,311584064,Non-EU,OECD,High income
19924,United States,2011,37.17,54806,311584064,Non-EU,OECD,High income
19925,United States,2011,37.01,54806,311584064,Non-EU,OECD,High income
19926,United States,2011,41.25,54806,311584064,Non-EU,OECD,High income
19927,United States,2011,44.44,54806,311584064,Non-EU,OECD,High income
19928,United States,2011,41.87,54806,311584064,Non-EU,OECD,High income
19929,United States,2011,41.69,54806,311584064,Non-EU,OECD,High income
19930,United States,2011,45.39,54806,311584064,Non-EU,OECD,High income
19931,United States,2011,46.3,54806,311584064,Non-EU,OECD,High income
19932,United States,2011,47.7,54806,311584064,Non-EU,OECD,High income
19933,United States,2011,38.9,54806,311584064,Non-EU,OECD,High income
19934,United States,2011,50.8,54806,311584064,Non-EU,OECD,High income
19935,United States,2011,28.7,54806,311584064,Non-EU,OECD,High income
19936,United States,2012,40.97,55633,314043872,Non-EU,OECD,High income
19937,United States,2012,38.24,55633,314043872,Non-EU,OECD,High income
19938,United States,2012,38.1,55633,314043872,Non-EU,OECD,High income
19939,United States,2012,42.21,55633,314043872,Non-EU,OECD,High income
19940,United States,2012,45.34,55633,314043872,Non-EU,OECD,High income
19941,United States,2012,42.91,55633,314043872,Non-EU,OECD,High income
19942,United States,2012,42.75,55633,314043872,Non-EU,OECD,High income
19943,United States,2012,46.34,55633,314043872,Non-EU,OECD,High income
19944,United States,2012,46.3,55633,314043872,Non-EU,OECD,High income
19945,United States,2012,47.7,55633,314043872,Non-EU,OECD,High income
19946,United States,2012,38.9,55633,314043872,Non-EU,OECD,High income
19947,United States,2012,50.6,55633,314043872,Non-EU,OECD,High income
19948,United States,2012,28.4,55633,314043872,Non-EU,OECD,High income
19949,United States,2013,40.98,56270,316400544,Non-EU,OECD,High income
19950,United States,2013,38.27,56270,316400544,Non-EU,OECD,High income
19951,United States,2013,38.15,56270,316400544,Non-EU,OECD,High income
19952,United States,2013,42.29,56270,316400544,Non-EU,OECD,High income
19953,United States,2013,45.21,56270,316400544,Non-EU,OECD,High income
19954,United States,2013,42.79,56270,316400544,Non-EU,OECD,High income
19955,United States,2013,42.65,56270,316400544,Non-EU,OECD,High income
19956,United States,2013,46.28,56270,316400544,Non-EU,OECD,High income
19957,United States,2013,45.9,56270,316400544,Non-EU,OECD,High income
19958,United States,2013,47.6,56270,316400544,Non-EU,OECD,High income
19959,United States,2013,46.7,56270,316400544,Non-EU,OECD,High income
19960,United States,2013,48.2,56270,316400544,Non-EU,OECD,High income
19961,United States,2013,39.6,56270,316400544,Non-EU,OECD,High income
19962,United States,2013,51.3,56270,316400544,Non-EU,OECD,High income
19963,United States,2013,40.65,56270,316400544,Non-EU,OECD,High income
19964,United States,2013,28.3,56270,316400544,Non-EU,OECD,High income
19965,United States,2014,40.68,57273,318673440,Non-EU,OECD,High income
19966,United States,2014,38.09,57273,318673440,Non-EU,OECD,High income
19967,United States,2014,37.94,57273,318673440,Non-EU,OECD,High income
19968,United States,2014,42.2,57273,318673440,Non-EU,OECD,High income
19969,United States,2014,44.88,57273,318673440,Non-EU,OECD,High income
19970,United States,2014,42.65,57273,318673440,Non-EU,OECD,High income
19971,United States,2014,42.49,57273,318673440,Non-EU,OECD,High income
19972,United States,2014,46.3,57273,318673440,Non-EU,OECD,High income
19973,United States,2014,46.4,57273,318673440,Non-EU,OECD,High income
19974,United States,2014,48,57273,318673440,Non-EU,OECD,High income
19975,United States,2014,39.4,57273,318673440,Non-EU,OECD,High income
19976,United States,2014,50.8,57273,318673440,Non-EU,OECD,High income
19977,United States,2014,28.6,57273,318673440,Non-EU,OECD,High income
19978,United States,2015,41.54,58510,320878304,Non-EU,OECD,High income
19979,United States,2015,38.65,58510,320878304,Non-EU,OECD,High income
19980,United States,2015,38.47,58510,320878304,Non-EU,OECD,High income
19981,United States,2015,42.36,58510,320878304,Non-EU,OECD,High income
19982,United States,2015,45.42,58510,320878304,Non-EU,OECD,High income
19983,United States,2015,43.15,58510,320878304,Non-EU,OECD,High income
19984,United States,2015,42.96,58510,320878304,Non-EU,OECD,High income
19985,United States,2015,46.71,58510,320878304,Non-EU,OECD,High income
19986,United States,2015,46.2,58510,320878304,Non-EU,OECD,High income
19987,United States,2015,47.9,58510,320878304,Non-EU,OECD,High income
19988,United States,2015,39,58510,320878304,Non-EU,OECD,High income
19989,United States,2015,50.6,58510,320878304,Non-EU,OECD,High income
19990,United States,2015,29.7,58510,320878304,Non-EU,OECD,High income
19991,United States,2016,41.26,59043,323016000,Non-EU,OECD,High income
19992,United States,2016,38.35,59043,323016000,Non-EU,OECD,High income
19993,United States,2016,38.17,59043,323016000,Non-EU,OECD,High income
19994,United States,2016,42.09,59043,323016000,Non-EU,OECD,High income
19995,United States,2016,45.39,59043,323016000,Non-EU,OECD,High income
19996,United States,2016,43.12,59043,323016000,Non-EU,OECD,High income
19997,United States,2016,42.94,59043,323016000,Non-EU,OECD,High income
19998,United States,2016,46.68,59043,323016000,Non-EU,OECD,High income
19999,United States,2016,46.4,59043,323016000,Non-EU,OECD,High income
20000,United States,2016,48.1,59043,323016000,Non-EU,OECD,High income
20001,United States,2016,39.1,59043,323016000,Non-EU,OECD,High income
20002,United States,2016,50.7,59043,323016000,Non-EU,OECD,High income
20003,United States,2016,41.12,59043,323016000,Non-EU,OECD,High income
20004,United States,2016,29.9,59043,323016000,Non-EU,OECD,High income
20005,United States,2017,41.15,60062,325084736,Non-EU,OECD,High income
20006,United States,2017,38.46,60062,325084736,Non-EU,OECD,High income
20007,United States,2017,38.31,60062,325084736,Non-EU,OECD,High income
20008,United States,2017,42.5,60062,325084736,Non-EU,OECD,High income
20009,United States,2017,45.52,60062,325084736,Non-EU,OECD,High income
20010,United States,2017,43.32,60062,325084736,Non-EU,OECD,High income
20011,United States,2017,43.17,60062,325084736,Non-EU,OECD,High income
20012,United States,2017,46.99,60062,325084736,Non-EU,OECD,High income
20013,United States,2017,46.3,60062,325084736,Non-EU,OECD,High income
20014,United States,2017,48.2,60062,325084736,Non-EU,OECD,High income
20015,United States,2017,47.1,60062,325084736,Non-EU,OECD,High income
20016,United States,2017,48.9,60062,325084736,Non-EU,OECD,High income
20017,United States,2017,39,60062,325084736,Non-EU,OECD,High income
20018,United States,2017,50.5,60062,325084736,Non-EU,OECD,High income
20019,United States,2018,41.21,61498,327096256,Non-EU,OECD,High income
20020,United States,2018,38.53,61498,327096256,Non-EU,OECD,High income
20021,United States,2018,38.38,61498,327096256,Non-EU,OECD,High income
20022,United States,2018,42.68,61498,327096256,Non-EU,OECD,High income
20023,United States,2018,45.69,61498,327096256,Non-EU,OECD,High income
20024,United States,2018,43.43,61498,327096256,Non-EU,OECD,High income
20025,United States,2018,43.27,61498,327096256,Non-EU,OECD,High income
20026,United States,2018,47.12,61498,327096256,Non-EU,OECD,High income
20027,United States,2018,46.4,61498,327096256,Non-EU,OECD,High income
20028,United States,2018,48.6,61498,327096256,Non-EU,OECD,High income
20029,United States,2019,41.5,62530,329064896,Non-EU,OECD,High income
20030,United States,2019,39.02,62530,329064896,Non-EU,OECD,High income
20031,United States,2019,38.93,62530,329064896,Non-EU,OECD,High income
20032,United States,2019,43.64,62530,329064896,Non-EU,OECD,High income
20033,United States,2019,45.56,62530,329064896,Non-EU,OECD,High income
20034,United States,2019,43.35,62530,329064896,Non-EU,OECD,High income
20035,United States,2019,43.24,62530,329064896,Non-EU,OECD,High income
20036,United States,2019,47.46,62530,329064896,Non-EU,OECD,High income
20037,United States,2019,46.5,62530,329064896,Non-EU,OECD,High income
20038,United States,2019,48.4,62530,329064896,Non-EU,OECD,High income
20039,Uruguay,1961,36.6,7631,2571682,Non-EU,Non-OECD,High income
20040,Uruguay,1963,42.4,7345,2635125,Non-EU,Non-OECD,High income
20041,Uruguay,1963,37.1,7345,2635125,Non-EU,Non-OECD,High income
20042,Uruguay,1967,42.8,7202,2750091,Non-EU,Non-OECD,High income
20043,Uruguay,1967,49.7,7202,2750091,Non-EU,Non-OECD,High income
20044,Uruguay,1967,36.9,7202,2750091,Non-EU,Non-OECD,High income
20045,Uruguay,1967,41.8,7202,2750091,Non-EU,Non-OECD,High income
20046,Uruguay,1967,44.9,7202,2750091,Non-EU,Non-OECD,High income
20047,Uruguay,1976,40.5,8728,2841371,Non-EU,Non-OECD,High income
20048,Uruguay,1976,45,8728,2841371,Non-EU,Non-OECD,High income
20049,Uruguay,1980,42.4,10397,2915389,Non-EU,Non-OECD,High income
20050,Uruguay,1981,43.65,10493,2934624,Non-EU,Non-OECD,High income
20051,Uruguay,1981,42.5,10493,2934624,Non-EU,Non-OECD,High income
20052,Uruguay,1981,43.6,10493,2934624,Non-EU,Non-OECD,High income
20053,Uruguay,1982,39.8,9443,2953852,Non-EU,Non-OECD,High income
20054,Uruguay,1982,41.5,9443,2953852,Non-EU,Non-OECD,High income
20055,Uruguay,1983,40.4,8824,2973048,Non-EU,Non-OECD,High income
20056,Uruguay,1984,41,8681,2992250,Non-EU,Non-OECD,High income
20057,Uruguay,1984,40.5,8681,2992250,Non-EU,Non-OECD,High income
20058,Uruguay,1984,39.7,8681,2992250,Non-EU,Non-OECD,High income
20059,Uruguay,1984,39.4,8681,2992250,Non-EU,Non-OECD,High income
20060,Uruguay,1985,41.7,8775,3011519,Non-EU,Non-OECD,High income
20061,Uruguay,1985,41.2,8775,3011519,Non-EU,Non-OECD,High income
20062,Uruguay,1986,39.2,9492,3030651,Non-EU,Non-OECD,High income
20063,Uruguay,1986,40.2,9492,3030651,Non-EU,Non-OECD,High income
20064,Uruguay,1987,38.7,10159,3049581,Non-EU,Non-OECD,High income
20065,Uruguay,1987,38.4,10159,3049581,Non-EU,Non-OECD,High income
20066,Uruguay,1987,37.8,10159,3049581,Non-EU,Non-OECD,High income
20067,Uruguay,1989,42.36,10159,3088603,Non-EU,Non-OECD,High income
20068,Uruguay,1989,40.42,10159,3088603,Non-EU,Non-OECD,High income
20069,Uruguay,1989,42.37,10159,3088603,Non-EU,Non-OECD,High income
20070,Uruguay,1989,42.4,10159,3088603,Non-EU,Non-OECD,High income
20071,Uruguay,1989,40.6,10159,3088603,Non-EU,Non-OECD,High income
20072,Uruguay,1989,41.1,10159,3088603,Non-EU,Non-OECD,High income
20073,Uruguay,1989,44.6,10159,3088603,Non-EU,Non-OECD,High income
20074,Uruguay,1990,49.2,10159,3109598,Non-EU,Non-OECD,High income
20075,Uruguay,1992,41.37,11192,3154459,Non-EU,Non-OECD,High income
20076,Uruguay,1992,39.26,11192,3154459,Non-EU,Non-OECD,High income
20077,Uruguay,1992,41.6,11192,3154459,Non-EU,Non-OECD,High income
20078,Uruguay,1992,40.2,11192,3154459,Non-EU,Non-OECD,High income
20079,Uruguay,1992,43.2,11192,3154459,Non-EU,Non-OECD,High income
20080,Uruguay,1992,42.3,11192,3154459,Non-EU,Non-OECD,High income
20081,Uruguay,1992,45.6,11192,3154459,Non-EU,Non-OECD,High income
20082,Uruguay,1994,42.3,12146,3201149,Non-EU,Non-OECD,High income
20083,Uruguay,1995,40.83,11884,3224275,Non-EU,Non-OECD,High income
20084,Uruguay,1995,38.55,11884,3224275,Non-EU,Non-OECD,High income
20085,Uruguay,1995,42.11,11884,3224275,Non-EU,Non-OECD,High income
20086,Uruguay,1995,42.1,11884,3224275,Non-EU,Non-OECD,High income
20087,Uruguay,1995,43.2,11884,3224275,Non-EU,Non-OECD,High income
20088,Uruguay,1995,46.8,11884,3224275,Non-EU,Non-OECD,High income
20089,Uruguay,1996,40.67,12458,3247383,Non-EU,Non-OECD,High income
20090,Uruguay,1996,38.38,12458,3247383,Non-EU,Non-OECD,High income
20091,Uruguay,1996,42.66,12458,3247383,Non-EU,Non-OECD,High income
20092,Uruguay,1997,41.39,13429,3270158,Non-EU,Non-OECD,High income
20093,Uruguay,1997,39.04,13429,3270158,Non-EU,Non-OECD,High income
20094,Uruguay,1997,43,13429,3270158,Non-EU,Non-OECD,High income
20095,Uruguay,1997,42.73,13429,3270158,Non-EU,Non-OECD,High income
20096,Uruguay,1997,43,13429,3270158,Non-EU,Non-OECD,High income
20097,Uruguay,1998,42.41,13946,3291053,Non-EU,Non-OECD,High income
20098,Uruguay,1998,39.97,13946,3291053,Non-EU,Non-OECD,High income
20099,Uruguay,1998,43.81,13946,3291053,Non-EU,Non-OECD,High income
20100,Uruguay,1998,43.9,13946,3291053,Non-EU,Non-OECD,High income
20101,Uruguay,1999,44,13606,3308005,Non-EU,Non-OECD,High income
20102,Uruguay,2000,42.84,13296,3319734,Non-EU,Non-OECD,High income
20103,Uruguay,2000,40.24,13296,3319734,Non-EU,Non-OECD,High income
20104,Uruguay,2000,44.1,13296,3319734,Non-EU,Non-OECD,High income
20105,Uruguay,2000,44.7,13296,3319734,Non-EU,Non-OECD,High income
20106,Uruguay,2000,43.01,13296,3319734,Non-EU,Non-OECD,High income
20107,Uruguay,2001,44.96,12763,3325471,Non-EU,Non-OECD,High income
20108,Uruguay,2001,42.72,12763,3325471,Non-EU,Non-OECD,High income
20109,Uruguay,2001,46.4,12763,3325471,Non-EU,Non-OECD,High income
20110,Uruguay,2001,45.2,12763,3325471,Non-EU,Non-OECD,High income
20111,Uruguay,2001,44.94,12763,3325471,Non-EU,Non-OECD,High income
20112,Uruguay,2002,45.47,11774,3326046,Non-EU,Non-OECD,High income
20113,Uruguay,2002,43.11,11774,3326046,Non-EU,Non-OECD,High income
